# Hanmi Semiconductor — 2026 Q2 — 반기보고서 (2026.06)
# source label: Hanmi Semiconductor Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814003665   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814003665
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 47 기 반기말 | YTD | 제 46 기말 | 전전기
배당가능이익범위이내취득 | 직접보유 | 보통주 | 459,198 | 0.48 | 주주가치제고 | 2025년 | 2027년 | 2026년 03월 20일 | - | 임직원 주식보상 | -
- | - | - | - | - | - | - | - | - | -
수탁자보유 | - | - | - | - | - | - | - | - | - | -
- | - | - | - | - | - | - | - | - | -
기타 취득 | - | - | - | - | - | - | - | - | - | -
- | - | - | - | - | - | - | - | - | -
총계 | 보통주 | 459,198 | 0.48 | 
- | - | -

※ 취득연도는 직전 신탁계약 해지 후 당사 법인명의 증권계좌에 주식이 인도된 날이 속한 연도를 기재하였습니다.※ 당사는 2023년 12월 22일 이사회 결의를 통해 2023년 12월 31일부터 3년간 재직한 임직원을 대상으로 자기주식 취득분을 지급하는 주식보상제를 도입하였으며, 해당 자기주식 보유분은 임직원 주식상여 가득조건 달성 후 처분 예정입니다.

4) 자기주식 취득ㆍ처분ㆍ소각 관련 단기 계획

(대상기간 : | 2026년 01월 01일 | ~ | 2026년 12월 31일 | ) | (단위 : 주, %)

구분 | 보유형태 | 주식종류 | 당초취득목적 | 거래방법 | 수량 | 발행주식총수대비 비중 | 결정사유
취득 | - | - | - | - | - | - | -
- | - | - | - | - | - | -
처분 | 배당가능이익-직접 보유 | 보통주 | 주주가치 제고 | 기타(임직원 RSU 보상) | 459,198 | 0.48% | 임직원 중장기 보상 목적
- | - | - | - | - | - | -
소각 | - | - | - | - | - | - | -
- | - | - | - | - | - | -
계속보유 | - | - | - | - | - | - | -
- | - | - | - | - | - | -

5) 자기주식 취득ㆍ처분ㆍ소각 단기 계획 이행 현황 

(대상기간 : | 2026년 01월 01일 | ~ | 2026년 12월 31일 | ) | (단위 : 주, %)

구분 | 보유형태 | 주식종류 | 전기 계획수량(A) | 당기 이행수량(B) | 이행률(B/A) | 차이발생사유
취득 | - | - | - | - | - | -
- | - | - | - | - | -
처분 | - | - | - | - | - | -
- | - | - | - | - | -
소각 | - | - | - | - | - | -
- | - | - | - | - | -
계속보유 | - | - | - | - | - | -
- | - | - | - | - | -

6) 자기주식 취득ㆍ처분ㆍ소각 관련 장기 계획

임직원 보상 목적 RSU 지급 후 잔여 수량 발생 시, 향후 법정 소각기한(2027.09.05.) 전 소각 또는 차기 주주총회 보유처분계획 승인 후 처분 예정임

7) 타 투자자 보호를 위해 필요한 사항상기 항목외 해당사항 없음

5. 정관에 관한 사항

1) 정관 변경 이력

정관변경일 | 해당주총명 | 주요변경사항 | 변경이유
2026년 03월 20일 | 제46기 정기주주총회 | - 제21조 (의장)- 제20조 (소집지)- 제26조 (의결권의 대리행사)- 제29조 (이사의수)- 제31조 (이사의 임기)- 제32조 (이사의 보선)- 제37조의2 (이사의 회사에 대한 책임감경) | - 주주총회 의장 선임 절차 개선- 상법 개정사항 반영

2) 사업목적 현황

구 분 | 사업목적 | 사업영위 여부
1 | 반도체 초정밀금형 제조 및 판매업 | 미영위
2 | 반도체 자동화장비 제조 및 판매업 | 영위
3 | 자동제어기기 및 응용설비의 제작, 판매, 임대, 서비스업 | 미영위
4 | 태양전지 제조장비의 제조 및 판매업 | 미영위
5 | 발광다이오드(LED) 제조장비의 제조 및 판매업 | 미영위
6 | 노하우 기술의 판매, 임대업 | 미영위
7 | 수출입업 및 동 대행업 | 영위
8 | 부동산 매매 및 임대업 | 영위
9 | 전 각호에 부대되는 사업 및 투자 | 영위
10 | 생활잡화, 기타잡화, 의류, 기념품, 도기, 미술품 등의 도소매업 | 영위
11 | 위 각호에 관련된 전자상거래업 | 영위
12 | 위 각호에 관련된 통신판매업 | 영위

II. 사업의 내용

1. 사업의 개요

 한미반도체는 1980년 설립후 반도체 제조용 장비를 개발 및 출시해 왔으며, 자체 기술을 적용하여 주물, 설계, 제작, 조립, 검사와 테스트까지의 수직통합제조(Vertical Integration Manufacture) 시스템을 구축하여 글로벌 주요 AI 반도체 기업에 최첨단 장비를 공급해 오고 있습니다. 

당사의 주력 장비 'HBM TC(Thermal Compression) 본더'는 메모리칩에 정밀한 열과 압력을 가해 12단, 16단과 같은 고적층 HBM을 생산하는 핵심 장비입니다. AI 서버와 데이터센터 투자 확대에 따라 고대역폭 메모리(HBM) 수요가 급증하고 있으며 메모리 칩의 적층도가 고단화 될수록 TC 본더의 중요성은 더욱 커지고 있습니다. 최근 메모리 업계는 하이브리드 본더가 기술적 난제로 개발이 지연됨에 따라 20단 이상의 HBM 적층 시 보다 넓은 HBM칩을 적층할 수 있는 신장비의 필요성이 부각되고 있습니다. 이에 따라 Wide Die 본딩이 가능한 새로운 TC 본딩 공정의 중요성이 더욱 부각되고 있으며, 따라서 당사는 차세대 HBM 구조 변화에 선제적으로 대응하기 위해 'WIDE TC 본더' 출시를 앞두고 있습니다. 아울러 HBM 생산용과 시스템 반도체 적층용 하이브리드 본더도 병행 개발 중으로 향후 미래 수요에 체계적으로 대비하고 있습니다. 

'6-SIDE INSPECTION' 장비는 TC 본딩 전후공정에서 HBM 수율을 관리하는 필수 검사 장비입니다. TC 본더로 적층하기 전 개별 다이의 6면을 정밀 검사하고, 적층 완료 후 최종 HBM 칩의 외관 및 접합 상태를 검사하여 불량률을 최소화합니다. HBM 생산량 증가와 고적층화 추세에 따라 검사 공정의 중요성이 높아지는 가운데, 이 장비는 HBM 수율 향상과 생산성, 검사 정밀도를 크게 향상시키며 향후 당사 매출 성장에 기여할 것으로 기대됩니다. 

당사는 HBM 중심의 TC 본더 라인업을 넘어 적층형 GDDR, 기업용 eSSD 등 고성능 메모리 시장으로도 사업 영역을 확장하고 있습니다. 'BOC COB 본더'는 BOC(Board On Chip)와 COB(Chip On Board) 두 가지 본딩 공정을 한 대의 장비로 처리할 수 있는 세계 최초의 투인원(Two-in-One) 본딩 장비입니다. 이 장비 하나로 두 공정이 모두 가능해져 공장 내 공간 효율화와 설비투자 비용(CAPEX) 절감을 동시에 실현할 수 있습니다. 이외에도 AI 시스템 반도체용 TC 본더, FC 본더, Die 본더를 출시하며 'AI 반도체 2.5D 패키징' 시장에 진출하였습니다. 2.5D 패키징은 실리콘 인터포저 위에 Core HBM(12단, 16단)과 베이스 다이, 그리고 CPU+GPU를 통합하는 첨단 패키징 기술로 차세대 AI 반도체에서 요구되는 초대형 다이와 멀티칩 집적을 가능하게 합니다.

'micro SAW & VISION PLACEMENT(MSVP)'는 반도체 패키지의 절단→세척→건조→2D/3D 비전 검사→선별→적재까지의 공정을 일괄 처리하는 반도체 제조공정의 필수 장비입니다. 높은 안정성과 처리 속도를 바탕으로 2000년대 중반 이후 세계 시장점유율 1위를 유지하고 있는 당사의 핵심 장비이며 최근 전통 반도체 수요의 점진적 회복의 영향으로 수요가 증가하고 있습니다. 또한, AI 반도체 수요 증가에 따라 2.5D 패키징, PLP(Panel Level Package), Chiplet 등 (PCB) 패널의 크기가 큰 패키지 수요 증가하고 있는 추세로 인해 PCB 절단용 모델인 micro SAW & VISION PLACEMENT(MSVP) 8.0 시리즈의 판매 실적이 호조를 보이며 매출 성장을 견인하고 있습니다.

'EMI SHIELD(전자기파 차폐)'는 반도체에서 발생하는 전자파가 반도체 패키지내 다른 반도체 칩의 오작동을 유발하지 않도록 하는 공정입니다. 당사는 2016년 EMI 쉴드 장비를 처음 출시한 이후 해당 시장에서 점유율 1위를 유지하고 있으며, 최근 차세대 모델인 'EMI SHIELD 2.0 X' 시리즈를 출시하여 기술을 한층 강화하였습니다. 특히 EMI 장비는 우주항공, 저궤도 위성통신, 방산용 드론 그리고 스마트 디바이스 시장에 필수 공정인 전자파 차폐 장비로 시장 수요와 성장에 따라 매출이 지속적으로 증가할 것으로 기대합니다.

2. 주요 제품 및 서비스

1) 주요 제품 등의 현황

(2026년 상반기 누계) | (단위 : 백만원, %)

사업부문 | 매출유형 | 품 목 | 주요상표등 | 매출액 | %
반도체장비 | 제품 | 반도체 제조용 장비 外 | HANMI | 269,863 | 89.3
Conversion Kit 등 | HANMI | 32,202 | 10.7
계 | 302,065 | 100.0

2) 주요 제품 등의 가격변동추이

- 반도체 장비의 경우 주문에 기반하여 제작되는 품목으로 단일화된 모델과 가격으로 공급되지 않으며 주문 시 원재료의 매입 비용, 고객이 요구하는 사양 및 성능 요건, Conversion Kit 등의 요구 수량 등을 고려하여 공급가를 산출하고 결정하므로 일률적 가격 변동 추이 산출이 어려워 기재를 생략합니다.

3. 원재료 및 생산설비

1) 주요 원재료 등의 현황

(2026년 상반기 누계) | (단위 : 백만원,%)

사업부문 | 매입유형 | 품 목 | 구체적용도 | 매입액 | 비율(%)
반도체 장비 | 원재료 | Bonder Modules 外 | 제조장비용부속품 | 64,354 | 78.1
외주가공비 | 임가공 | 18,077 | 21.9
계 | 82,431 | 100.0

2) 주요 원재료 등의 가격변동추이

- 반도체 장비용 원재료는 당사의 요구조건 및 옵션에 따라 상이한 가격으로 매입되므로 가격변동 추이를 제시하기 곤란합니다.

3) 생산능력/실적/가동률- 반도체 장비부문의 생산방식은 주문형 생산시스템이며 1개의 모델(장비)일지라도 고객사의 요구에 따라 사양 및 기능의 변형과 추가, 제외 등이 가능합니다. 이 때문에 생산능력/가동률 등을 일률적으로 산출하는 것이 큰 의미가 없어 반도체 장비의 생산 능력 및 실적 관련 정보 기재를 생략합니다.
4) 생산설비의 현황 등

(단위:천원)
구 분 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 사용권자산 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산 | 합 계
취득원가:
기초금액 | 99,382,332 | 60,141,090 | 6,893,785 | 64,676,781 | 2,307,233 | 6,061,688 | 4,867,996 | 28,693,276 | 335,453 | 46,880,948 | 814,545 | 321,055,127
취득금액 | - | - | 818,127 | 1,495,482 | 521,263 | 775,289 | 58,450 | 902,236 | - | 8,137,530 | 4,000 | 12,712,377
처분금액 | - | - | - | - | - | (1,367,576) | (12,380) | (401,639) | - | - | - | (1,781,595)
대체(*) | - | - | 1,000,045 | 1,419,003 | - | - | - | 464,200 | - | (38,276,847) | - | (35,393,599)
환율변동효과 | - | - | - | - | - | 34,863 | - | 20,817 | 17,608 | - | - | 73,288
반기말금액 | 99,382,332 | 60,141,090 | 8,711,957 | 67,591,266 | 2,828,496 | 5,504,264 | 4,914,066 | 29,678,890 | 353,061 | 16,741,631 | 818,545 | 296,665,598
감가상각누계액:
기초금액 | - | (21,069,747) | (3,023,688) | (37,288,239) | (1,360,904) | (3,156,011) | (3,740,527) | (12,283,192) | (333,815) | - | (639,432) | (82,895,555)
감가상각비 | - | (1,008,518) | (232,768) | (2,237,997) | (158,372) | (950,524) | (188,107) | (631,736) | (1,673) | - | (170,776) | (5,580,471)
처분금액 | - | - | - | - | - | 1,209,320 | 12,376 | 11,594 | - | - | - | 1,233,290
환율변동효과 | - | - | - | - | - | (26,218) | - | (12,058) | (17,573) | - | - | (55,849)
반기말금액 | - | (22,078,265) | (3,256,456) | (39,526,236) | (1,519,276) | (2,923,433) | (3,916,258) | (12,915,392) | (353,061) | - | (810,208) | (87,298,585)
정부보조금누계액:
기초금액 | - | - | - | - | (22,591) | - | - | - | - | - | - | (22,591)
감소 | - | - | - | - | 6,522 | - | - | - | - | - | - | 6,522
반기말금액 | - | - | - | - | (16,069) | - | - | - | - | - | - | (16,069)
장부금액:
기초금액 | 99,382,332 | 39,071,343 | 3,870,097 | 27,388,542 | 923,738 | 2,905,677 | 1,127,469 | 16,410,084 | 1,638 | 46,880,948 | 175,113 | 238,136,981
반기말금액 | 99,382,332 | 38,062,825 | 5,455,501 | 28,065,030 | 1,293,151 | 2,580,831 | 997,808 | 16,763,498 | - | 16,741,631 | 8,337 | 209,350,944

(*) 재고자산으로부터의 대체 금액 및 투자부동산으로의 대체 금액 등이 포함되어 있습니다.

5) 시설투자현황
해당 투자는 한미반도체 7공장 설립을 위한 것으로 이를 통해 차세대 프리미엄 HBM생산에 대응할 계획입니다. -투자대상: 한미반도체 7공장 -투자금액: 57,824,000,000원 -투자목적: 차세대 프리미엄 HBM 생산에 대응하기 위한 최신식 하이브리드 본더 전용 공장 건축 -투자기간: 2026년 11월 30일까지(향후 기업여건에 따라 조정 가능)
※ 관련 세부 내용은 2024년 7월 23일 유형자산취득결정(자율공시)과 2025년 6월 20일 신규시설투자등(자율공시) 공시문을 확인해주시기 바랍니다.

4. 매출 및 수주상황

1) 매출실적

(단위 : 백만원)

구분 | 제47기(2026년 상반기) | 제46기(2025년) | 제45기(2024년)
반도체 장비 부문(제품 및 부품매출) | 수출 | 228,532 | 465,299 | 230,639
내수 | 73,533 | 111,386 | 328,278
합계 | 302,065 | 576,685 | 558,917

2) 판매경로와 방법 등

① 
내 수 - 국내 매출의 경우에는 당사 내부 영업부에 의한 직거래 방식이 대부분임② 
수 출a. 고객의 장비 구매에 대한 투자계획 및 생산물량에 대한 감소 또는 증가에 대한 모니터링을 해외지사(HANMI TAIWAN Co.,Ltd. / HANMI VIETNAM Co.,Ltd. / HANMI SINGAPORE Pte. Ltd.)와 해외 현지 Agent를 통해 수시로 실시하고 고객과의 긴밀한 관계 유지b. 입수된 장비 구매 투자에 대한 정보를 활용하여 업체에서 필요한 장비에 대한 프레젠테이션 및 기술협의 진행c. 기술 협의를 통하여 협의된 장비 사양에 준하여 견적 제시d. 구매부서와 가격 협의 후 최종 발주 가격 및 대금 지불조건 결정e. 고객으로부터 발주서(Purchase Order) 입수f. 협의된 장비 제작 기간 동안 장비 제작 완료g. 사전 고객 입회 검사(Buy-Off) 및 자체 제품 품평회 후 선적h. 대부분 초기 견적가격과 최종 발주서의 가격은 가격 Nego를 통하여 조정되므로 상이할 수 밖에 없으며, 당사는 고객에게 직접 판매를 하므로 이 최종 가격이 매출액으로 결정됨

(2) 판매방법 및 조건

① 
내 수 - 결제조건은 현금과 전자어음이 7 대 3 정도를 차지하지만, 최근 많은 업체의 결제조건이 현금으로 진행되고 있는 추세임 - 어음의 경우 최대 90일 이내 회수 가능한 어음이며, 현금의 경우는 최종 Sign-Off 이후 30일 조건임

② 
수 출※ 대금 회수 조건(표준) - 30% Bank T/T 30 days after P/O 입수 - 60% Bank T/T 30 days before 납품 - 10% Bank T/T 30 days after 검수반도체 장비업계에서는, 거래 관행상 L/C보다는 T/T 방식이 대금 지급 방법의 표준으로 널리 채택되고 있음. 이것은 고객들이 Buy-Off라고 하는 독특한 검사 및 승인 절차를 통하여 제품을 확인하고 대금을 지급하는데, 그 다양하고 복잡한 기술적 기준을 간단명료한 정량적 검사 조건으로 명기하여 L/C에 부과하기가 실질적으로 어렵기 때문임※ 가격 조건FOB KOREA 조건을 표준으로 하나, 고객과의 협의 여부에 따라 CIF(Cost Insurance & Freight), DDU(Delivery Duty Unpaid) 등의 조건도 제한 없이 수용하고 있으며,이와 같은 통상적인 가격조건 이외에도 납품과 관련된 과정에서 특수하게 발생하는 사항에 대해서도 고객지원 차원에서 적극적으로 대처하고 있음

(3) 판매전략

① 해외 반도체 전시회에 지속적으로 참가하여, 지역별 고객들을 직접 만나 최근의 기술 동향 정보를 교환하고 한미반도체의 앞서가는 기술적 강점을 널리 홍보함으로써 업계 선두로서의 위치를 더욱 공고히 할 수 있는 견실한 기초를 다지고 있습니다. 특히 SEMICON, SEDEX, COMPUTEX 전시에 참여하는 등 적극적 홍보, 마케팅 활동을 진행하고 있습니다.② 세계적 반도체 저널 상의 광고를 이용하여 전략 상품의 빠르고 효과적인 홍보에 심혈을 기울이고 있습니다.③ E-mail을 이용한 개별적 신제품 홍보 활동을 병행하고 있습니다. E-mail은 전략상품의 간결하면서도 효과적인 정보를 개인적인 환경에서 전달 가능하기 때문에 전략 상품 홍보에 가장 적극적으로 이용되는 수단입니다.④ 영업직과 기술직의 동반 고객 방문으로, 기술적으로 확고한 고객 상담을 진행하고 있습니다. 고객 요구에 따라 특화된 장비를 생산하는 특성상, 고객의 기술적 요구를 정확하게 전달받고 최적의 설계 개념을 제시해야 하는 바, 영업활동 시 영업자와 기술직 직원으로 이루어진 동반 고객 응대는 고객들이 필요로 하는 부분에 대한 정확한 파악이 가능하여 고객들로부터 가장 높게 평가 받는 점들 중 하나입니다.⑤ 해외 주요 영업지역에서 지역적 특성에 맞춘 현지 법인, 사무소 및 협력사 운용을 통해 고객 지원 및 영업 업무를 수행하고 있습니다. 전 세계 16개 협력사들은 현지 정보의 가장 빠르고 효과적인 수집 매개 역할을 하고 있으며, 지역별로 특화된 영업 및 서비스 정책에 따라 당사 장비의 세계화를 이어 나감에 있어 지대한 공헌을 하고 있습니다.⑥ 현재의 우수 상품을 안정적으로 판매 및 지원하는 한편, 2~3년 후의 주력 상품이 될 차세대 상품개발을 지속적으로 추진함으로써 미래지향형 영업환경을 조성해 나가고 있습니다. 전체 인원의 약 30%를 차지하는 R&D 인력은 각자 주어진 개발 프로젝트를 팀제의 업무환경 속에서 가장 기민하고 효과적으로 수행해 내고 있습니다.⑦ 최고의 성능을 최적의 가격에 제공한다는 원칙에 충실하고 판매된 제품이 합의된 성능 조건을 반드시 초과 달성하도록 지원한다는 원칙을 지켜냄으로써, 한번 고객은 반드시 당사의 영원한 고객으로 남게 하는 저력을 과시하고 있습니다.⑧ 제품의 성능을 과장하여 홍보하는 것이 일종의 관례로 되어있는 반도체 장비업계에서, 반드시 현실화될 수 있는 것만을 제시한다는 굳은 원칙을 고수하여 고객들로부터 높은 신뢰를 획득, 개발성 제품의 상품화에 탁월한 능력을 발휘하고 있습니다.
