# Jusung Engineering — 2026 Q2 — 반기보고서 (2026.06)
# source label: Jusung Engineering Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814002613   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814002613
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 32 기 반기말 | YTD | 제 31 기말 | 전전기
(5) 기타 투자자 보호를 위해 필요한 사항향후 자기주식 취득ㆍ처분ㆍ소각에 대한 구체적인 계획이 수립되는 경우, 이사회 승인 및 공시를 통해 진행할 예정입니다. 

5. 정관에 관한 사항

가. 정관 변경 이력
당사 정관의 최근 개정일은 2026년 3월 26일 제31기 정기주주총회에서 정관 일부 개정의 건 안건 승인을 통해 변경되었습니다. 

정관변경일 | 해당주총명 | 주요변경사항 | 변경이유
2024년 03월 28일 | 제29기 정기주주총회 | 제29조 (이사의 선임)제39조의2 (위원회)제41조의9 (감사위원회) | 사외이사 선임 요건 명확히 규정도입 가능한 이사회 내 위원회 명시조문 신설
2025년 03월 25일 | 제30기 정기주주총회 | 제 17조 (소집권자), 제20조 (의장)제 28조 (이사의 수)제 29조 (이사의 선임)제 32조 (대표이사 등의 선임)제 33조 (이사의 직무와 의무)제 37조 (이사회의 구성과 소집)제 40조 (이사의 보수와 퇴직금)제 41조의 7 (감사의 보수와 퇴직금)제 44조의 2 (주식의 소각)제 45조의 2 (분기배당) | 주주총회 소집권자 및 의장 명확히 규정정기주주총회 신규 이사 선임 시 이사 수 상향 필요사내이사 및 사외이사 자격 명확히 규정대표이사 선임 및 자격 명확히 규정당사 현 직책과 일치 위한 문구 정비이사회 소집 주체 및 이사회 의장 역할 명확히 규정명확한 의미 전달을 위한 문구 정비명확한 의미 전달을 위한 문구 정비조문 삭제, 상법 현행법 및 표준정관 일치화상법 현행법 및 표준정관 일치화
2026년 03월 26일 | 제31기 정기주주총회 | 제 28조 (이사의 수)제 29조 (이사의 선임)제 34조의2 (이사의 회사에 대한 책임감경)제 39조의2 (위원회)제 40조 (이사의 보수와 퇴직금)제 41조7 (감사의 보수와 퇴직금) | 상법 개정에 따른 이사의 비율 확대상법 개정에 따른 사외이사에서 독립이사 명칭 변경상법 개정에 따른 사외이사에서 독립이사 명칭 변경상법 개정에 따른 사외이사에서 독립이사 명칭 변경등기임원 보수규정 제정에 따른 문구 정비등기임원 보수규정 제정에 따른 문구 정비

나. 사업목적 현황

구 분 | 사업목적 | 사업영위 여부
1 | 반도체 및 FPD 제조장비의 제조 및 판매 | 영위
2 | 태양전지 제조장비 및 관련 원재료의 제조, 판매 및 중개 | 영위
3 | 전기, 전자제품의 제조 판매 | 영위
4 | 반도체 및 FPD 제조장비 관련 부품의 매매 | 영위
5 | 전기 전자제품 관련 부품의 매매 | 영위
6 | 부동산 임대업 | 영위
7 | 도소매업 및 중개업 | 영위
8 | 신재생에너지 사업 | 영위
9 | LED 및 OLED 제조장비의 제조 및 판매 | 영위
10 | 기타 위에 부대되는 사업 | 영위

II. 사업의 내용

1. 사업의 개요

당사는 반도체, 태양광, 디스플레이 제조장비 등의 R&D, 제조 및 판매 사업을 영위하고 있으며, 대한민국 장비 산업에서 세계 최초, Only 1 혁신기술에 관한 대한민국 정부의 산업훈장 및 대표기업 공식 인증서를 모두 보유한 기업입니다. 회사는 세계 최초 기술 27개 개발, 해당 기술을 보호하고 가치를 증대시키기 위한 특허 3,420여건을 보유하는 등 세계 최초, 유일의 기술 경쟁력을 확보해 나가고 있습니다.1993년 반도체 핵심 전공정 장비를 전량 외국 수입품에만 의존하고 있던 상황에 당사는 독자적인 혁신 기술을 바탕으로 반도체 증착 제조 장비 및 부품 개발에 성공해 대한민국 장비 산업의 세계화를 실현하였습니다. 또한 반도체, 디스플레이, 태양광 제조 산업 기술의 혁신 동반성장 모델을 창출하여 국내 소재·부품·장비 산업 육성을 위한 인프라를 구축하고 대한민국이 각 산업분야에서 세계적인 경쟁력을 갖추는데 크게 일조하는 등 세계 최초, Only 1 혁신 기술의 세계화를 실현하였습니다. 

1995년 당사는 반도체 DRAM 제조의 핵심인 커패시터 전용 증착 장비를 세계 최초로 개발에 성공하였으며, 해당 기술을 국내 주요 종합반도체 회사와 협업하여 대한민국 DRAM 기술이 세계 1등을 달성하는데 큰 기반을 마련하였습니다. 

또한, 1997년 세계 최초로 개발한 ALD(Atomic Layer Deposition) 양산 기술은 대한민국 반도체 산업이 세계 1등의 경쟁력을 더욱 확고히 하는데 큰 일조를 하였으며, 이후 2018년 세계 최초로 개발한 ALG(Atomic Layer Growth) 기술은 3-5족 화합물 반도체 기술에 적용되어 현재 반도체, 태양광, 디스플레이의 기술적 난제인 하부기판의 종류, 소재, 소비전력, 발열, 속도의 문제를 해결하고 효율과 생산성을 극대화하는 등 미래산업에 새로운 시장을 창출하고 세계 반도체 산업의 새로운 기준을 만들어 가고 있습니다.

태양광은 반도체 기술을 기반으로 빛 에너지를 전기 에너지로 바꾸는 기술입니다. 당사는 2005년 박막(Thin Film)형, 결정질 실리콘(c-Si)형 태양전지 기술을 바탕으로 글로벌 태양광 시장에 진출하였으며, 세계 최초로 개발한 ALG 기술 기반 3-5족 태양전지, 차세대 탠덤(HJT+페로브스카이트) 기술을 바탕으로 발전전환효율 35% 이상 구현이 가능한 혁신 기술을 시장에 선보이는 등 태양광 산업에 새로운 패러다임을 제시하고 있습니다.

디스플레이는 반도체 기술을 기반으로 전기 에너지를 빛으로 바꾸는 기술입니다. 당사는 1999년 PECVD 기반 글로벌 디스플레이 시장에 진출하였으며, 세계 최초로 개발한 ALG 기술을 바탕으로 3-5족 디스플레이 및 공정 확대 및 중소형, 대형 패널 장비의 다각화를 통해 기존 Micro LED 및 OLED보다 성능이 우수하고 제조 비용을 대폭 줄일 수 있는 차세대 디스플레이 혁신 기술을 제시하고 있습니다. 

 [주성엔지니어링 제조장비 및 주요 제품 현황]

제조장비 | 주요 제품
반도체 제조장비 | SD System(ALD, HDPCVD, Dry Etch, MOCVD, UHVCVD), ALMO(ALD, CVD), ALMO+(ALD, CVD)SDP System(ALD, CVD), Guidance Series(ALG, ALD, CVD), Eureka (Epi)
태양전지 제조장비 | 박막형(Thin film Si) 태양전지 제조장비(PECVD, MOCVD)결정형(c-Si) 태양전지 제조장비(HJT, PECVD, PVD, RIE)페로브스카이트 태양전지 제조장비(ALG, ALD, CVD, PVD)탠덤(Tandem) 태양전지 제조장비(ALG, ALD, CVD, PECVD, PVD)
디스플레이 제조장비 | LCD TFT 장비(PECVD), OLED LTPS TFT 장비(CVD), OLED Oxide TFT 장비(CVD)Encapsulation 장비(ALG, ALD, CVD), ToE(CVD)

당사의 2026년 2분기 연결기준 매출액은 약 599억원으로 전년 동기 대비 약 24% 감소하였으며, 당사는 지속적인 미래성장동력 확보를 위한 R&D 투자로 영업이익 약 14억원(영업이익률 약 2.4%)으로 전분기 영업 손실에서 흑자 전환하였습니다. 당기순이익의 경우, 전년 동기 대비 9.2% 소폭 증가하여 약 55억원(당기순이익률 9.2%)을 기록하였습니다.

본 사업의 개요에 포함되지 않은 내용 등은 'II. 사업의 내용'의 '2. 주요 제품 및 서비스’부터 ‘7. 기타 참고사항'까지 참고하여 주시기 바랍니다.

2. 주요 제품 및 서비스

가. 주요 제품 등의 현황

(기준일 : | 2026년 6월 30일 | ) | (단위 : 백만원, %)

사업부문 | 매출유형 | 품목 | 사용 용도 | 주요 상표 등 | 매출액(비율)
전사 | 제품 | 반도체 장비태양전지 장비 디스플레이 장비 | 반도체 제조태양전지 제조 디스플레이 제조 | 주성엔지니어링 | 88,918 (77.5%)
상품 | 원부자재 | 원부자재 | - | 25,843(22.5%)

나. 주요 제품 등의 가격변동추이
당사 제품은 전량 주문자 생산에 의하여 판매가 이루어지고 있습니다. 따라서 고객의요구에 따라 사양 및 챔버의 수, 종류가 상이하며 동일한 제품일지라도 판매가격의 차이가 발생할 수 있습니다. 

3. 원재료 및 생산설비

가. 원재료
(1) 주요 원재료 등의 현황

 | | (단위 : 백만원, %)

사업부문 | 품 목 | 구체적 용도 | 매입액 | 비율
전사 | 가공품 | 알루미늄 등의 가공물 | 31,175 | 33.8%
OEM 장비 | 반도체, 태양전지, 디스플레이와 연관되는 각종 OEM 장비 | 21,681 | 23.5%
OEM PART | 사용자가 원하는 일정 성능을 내는 부품 | 15,260 | 16.5%
RF 장비 | Remote Plasma 를 발생하는 장비 | 1,535 | 1.7%
일반구매품 | 일반적인 구매품 | 3,060 | 3.3%
AL 모재 | 가공을 위한 알루미늄 모재 | 1,380 | 1.5%
전기전자부품 | 전장, 제어 관련 부품류 | 12,405 | 13.5%
기타 | 상기 용도 외 기타품목 | 5,726 | 6.2%
합 계 | 92,222 | 100.0%

(2) 주요 원재료 등의 가격변동추이

(단위 : 백만원)

품목 | 제32기 반기 | 제31기 | 제30기
국내 챔버 외 | 404 | 404 | 415
해외 플랫폼 외 | 221 | 222 | 227

(가) 산출기준산출기준은 당사 제품의 중요부품을 기준으로 품목을 정하였으며, 제품의 사양에 따라 원재료의 규격이 변하여 단가 산출에 어려움이 있으므로 동일한 품목의 총매입액에서 품목의 수량을 나누어 평균단가를 산출하였습니다.(나) 주요 가격변동원인국내에서 공급받는 원재료는 공급업체의 제작단가 변동 등에 따라 가격이 변동될 수 있으며, 수입 원자재의 매입가격은 관세 및 환율이 가격 변동에 중요한 영향을 미치어 연도별, 매입처별로 단가 차이가 발생할 수 있습니다.

나. 생산 및 설비

(1) 생산능력

 | | | (단위 : 대)

사업 부문 | 품목 | 제32기반기 | 제31기 | 제30기
반도체제조장비 | SD System(ALD, HDPCVD, Dry Etch, MOCVD, UHVCVD), ALMO(ALD, CVD), ALMO+(ALD, CVD)SDP System(ALD, CVD), Guidance Series(ALG, ALD, CVD), Eureka (Epi) | 1,617 | 1,617 | 1,617
태양전지제조장비 | 박막형(Thin film Si) 태양전지 제조장비(PECVD, MOCVD)결정형(c-Si) 태양전지 제조장비(HJT, PECVD, PVD, RIE)페로브스카이트 태양전지 제조장비(ALG, ALD, CVD, PVD)탠덤(Tandem) 태양전지 제조장비(ALG, ALD, CVD, PECVD, PVD) | - | - | -
디스플레이제조장비 | LCD TFT 장비(PECVD), OLED LTPS TFT 장비(CVD), OLED Oxide TFT 장비(CVD)Encapsulation 장비(ALG, ALD, CVD), ToE(CVD) | 88 | 88 | 88
합계 | 1,705 | 1,705 | 1,705

- 해당 생산능력은 모듈화 생산시스템이 적용된 산출치이며, 생산인원 및 생산면적에 따라서 유동적으로 변동될 수 있습니다. - 당사는 일부 생산충원인력을 외부업체에 아웃소싱하고 있습니다. - 당반기말 현재 당사의 태양전지 제조장비의 연간 총 생산능력은 20GWp 이상이며반도체, 디스플레이 제조장비 생산 스케줄에 따라 유동적으로 조절 및 확대할 수 있습니다.

(2) 생산능력의 산출근거 ① 산출기준 : 생산인원 및 생산/조립면적을 기준으로 산출② 산출방법 - 평균투입인원 / System - 동시작업가동 - 생산인원 기준 생산능력 

- 월 평균 가동일수(22일) - 총 생산면적 - 장비 및 System 당 생산시간

(3) 평균가동시간

구분 | 수치 | 비고
총 작업시간 | 22,153.9 Hrs | 외부업체 아웃소싱 포함
월평균 근무일수 | 20 일 | -
조업가능일수 | 120 일 | -
조업가능근무시간 | 22,592.0 Hrs | -

다. 생산 실적 및 가동률
(1) 생산 실적

 | | | (단위 : 대)

사업 부문 | 품목 | 사업소 | 제32기 반기 | 제31기 | 제30기
전사 | 반도체 장비 | 경기 광주 | 5 | 18 | 41
태양전지 장비 | 경기 광주 | - | - | -
디스플레이 장비 | 경기 광주 | 1 | - | 2
합계 | 6 | 18 | 43

- 개조 및 이설 장비는 생산실적에서 제외하였습니다.(2) 당반기 가동률

 | | | (단위 : 시간, %)

사업소(사업부문) | 가동가능시간 | 실제가동시간 | 평균가동률
경기도 광주 | 22,592.0 Hrs | 22,153.9 Hrs | 98.06%

- 상기 가동가능시간(조업가능근무시간)은 주 40시간 근무 기준으로 산출하였습니다. 

라. 생산과 영업에 중요한 시설 및 설비 등
(1) 주요 사업장 현황

사업장 | 소재지 | 기능
본점 | 경기도 광주시 오포로 240 | 생산 및 관리, 영업
용인 | 경기도 용인시 기흥구 신정로 79 | R&D(연구개발) 및 관리, 영업
성남 | 경기도 성남시 분당구 판교로 286 | 투자부동산 및 관리

(2) 설비 현황

(기준일: 2026년 6월 30일) (단위: 백만원)

자산항목 | 사업소 | 소유형태 | 소재지 | 구분 | 기초장부가액 | 당반기증감 | 당반기상각 | 당반기장부가액 | 비고
증가 | 감소
토지 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 160,783 | 3,978 | - | - | 164,761 | -
건물 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 98,139 | - | 4,200 | 2,060 | 91,879 | -
구축물 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 2,182 | 19 | - | 202 | 1,999 | -
기계장치 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 42,798 | 15,969 | - | 7,415 | 51,352 | -
차량운반구 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 192 | - | - | 40 | 152 | -
공구와기구 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 160 | 85 | - | 51 | 194 | -
비품 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 1,224 | 652 | - | 401 | 1,475 | -
입목 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 999 | - | - | - | 999 | -
건설중인자산 | 경기도 광주경기도 용인경기도 성남 | 자가 | 광주용인판교 | 전사 | 19,415 | (1,940) | - | - | 17,475 | -

(3) 시설투자계획

- 당사는 2025년 6월 9일 신규시설투자 등 공시를 하였습니다. 해당 투자는 주성 용인 제2 연구소 신규 시설에 대한 투자이며, 생산능력 확대 및 생산 효율성 증대를 통해 반도체, 태양광, 디스플레이 사업 간 시너지 역량 확보에 집중할 계획입니다.

구 분 | 내 용
투자 대상 | 주성 용인 제2 연구소 신규시설 투자
투자 금액 | 1,048억원
투자 목적 | R&D Fab 공간 추가 확보 및 반도체, 디스플레이, 태양광 시너지 역량 확충을 통한 혁신 가치 창출과 면밀한 고객 대응
투자 기간 | 2025.06.09 ~ 2028.06.09

4. 매출 및 수주상황

가. 매출실적
- 아래 매출실적은 연결재무정보 기준으로 작성되었습니다.

 | | | (단위 : 백만원)

사업부문 | 매출유형 | 품목 | 제32기 반기 | 제31기 | 제30기
전사 | 제품상품 | 반도체 장비 | 내수 | 76,720 | 103,907 | 44,156
수출 | 35,854 | 199,813 | 305,540
합계 | 112,574 | 303,720 | 349,696
태양전지 장비 | 내수 | - | 23 | -
수출 | - | - | 15
합계 | - | 23 | 15
디스플레이 장비 | 내수 | 1,757 | 5,907 | 15,738
수출 | 430 | 1,043 | 43,944
합계 | 2,187 | 6,950 | 59,682
합 계 | 내수 | 78,476 | 109,837 | 59,894
수출 | 36,285 | 200,856 | 349,499
합계 | 114,761 | 310,693 | 409,393

(1) 제조장비별 매출 현황

 | | | (단위 : 백만원)

구 분 | 제32기 반기 | 제31기 | 제30기
반도체 장비 | 112,574 | 303,720 | 349,696
태양전지 장비 | - | 23 | 15
디스플레이 장비 | 2,187 | 6,950 | 59,682
합 계 | 114,761 | 310,693 | 409,393

(2) 지역별 매출 현황

 | | | (단위 : 백만원)

구 분 | 제32기 반기 | 제31기 | 제30기
국 내 | 78,476 | 109,837 | 59,894
해 외 | 36,285 | 200,856 | 349,499
합 계 | 114,761 | 310,693 | 409,393

- 상기 지역은 고객사 투자 위치에 따라 구분하였습니다. 따라서 실제 고객사별 매출현황은 지역별 매출현황과 상이한 부분이 있습니다. 

나. 판매경로 및 판매방법 등

(1) 판매 경로

매출유형 | 품목 | 구분 | 판매경로
제품 | 반도체 장비태양전지 장비디스플레이 장비/ 원자재 | 수출 | 중국 | 2010년 3월까지는 주성 본사에서 직접영업2010년 4월 현지법인 JUSUNG Shanghai 설립 후, 본사 영업팀과 협업
미국 | 1999년 7월까지는 주성 본사에서 직접영업1999년 8월 현지법인 JUSUNG America 설립 후, 본사 영업팀과 협업2024년 JUSUNG America 청산 및 JUSUNG Inc. 설립 후 본사 영업팀과 협업
대만 | 1999년 12월까지는 주성 본사에서 직접영업2000년 4월 현지법인 JUSUNG Pacific 설립 후, 본사 영업팀과 협업2015년 JUSUNG Pacific 청산 및 JUSUNG Taiwan 설립 후 본사 영업팀과 협업
